HF:Financing scheme,HC:Function,HP:Provider,LOCATION:Country,TIME:Year,MSR:Value
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,GBR:United Kingdom,2014,3.282
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,GBR:United Kingdom,2015,3.051
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,GBR:United Kingdom,2016,3.423
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,GBR:United Kingdom,2017,3.748
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,GBR:United Kingdom,2018,4.827
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP9:Rest of the world,GBR:United Kingdom,2019,4.953
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP0:Providers unknown,POL:Poland,2019,9.628
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP0:Providers unknown,GBR:United Kingdom,2013,92.328
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP0:Providers unknown,GBR:United Kingdom,2014,107.877
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP0:Providers unknown,GBR:United Kingdom,2015,51.69
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP0:Providers unknown,GBR:United Kingdom,2016,68.234
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP0:Providers unknown,GBR:United Kingdom,2017,40.653
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP0:Providers unknown,GBR:United Kingdom,2018,93.689
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP0:Providers unknown,GBR:United Kingdom,2019,190.053
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2013,106.21
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2014,107.341
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2015,108.92
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2016,115.499
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2017,120.039
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2018,125.235
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,GBR:United Kingdom,2019,130.578
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,FRA:France,2010,124.578
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,FRA:France,2011,132.05
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,FRA:France,2012,140.361
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,FRA:France,2013,153.76
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,FRA:France,2014,159.525
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,FRA:France,2015,162.656
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,FRA:France,2016,173.055
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,FRA:France,2017,179.734
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,FRA:France,2018,188.267
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,FRA:France,2019,198.92
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2013,183.379
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2014,188.363
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2015,191.861
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2016,205.026
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2017,219.817
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2018,232.091
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,GBR:United Kingdom,2019,244.749
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2013,144.806
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2014,149.159
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2015,163.078
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2016,171.062
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2017,172.039
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2018,186.916
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,GBR:United Kingdom,2019,198.402
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2013,8.052
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2014,8.091
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2015,9.002
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2016,10.1
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2017,11.527
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2018,13.319
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,GBR:United Kingdom,2019,14.988
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2013,133.496
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2014,134.113
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2015,138.845
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2016,129.028
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2017,137.865
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2018,147.204
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,GBR:United Kingdom,2019,156.108
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2013,8.415
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2014,8.258
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2015,8.451
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2016,8.713
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2017,9.22
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2018,9.658
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,GBR:United Kingdom,2019,10.255
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2013,38.352
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2014,40.224
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2015,37.746
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2016,21.558
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2017,32.081
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2018,38.979
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP7:Providers of health care system administration and financing,GBR:United Kingdom,2019,38.242
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2013,132.672
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2014,134.103
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2015,125.417
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP8:Rest of the economy,GBR:United Kingdom,2016,146.158
